region,Year,longitude,latitude,Population growth (annual %),"Population, total","Current account balance, Percent of GDP, ","Employment, Persons, Millions","General government gross debt, Percent of GDP, ","General government net debt, National currency, Billions","General government net debt, Percent of GDP, ","General government net lending/borrowing, Percent of GDP, ","General government revenue, Percent of GDP, ","General government structural balance, National currency, Billions","General government structural balance, Percent of potential GDP, ","General government total expenditure, Percent of GDP, ","Gross domestic product per capita, constant prices, National currency, Units","Gross domestic product per capita, constant prices, Purchasing power parity; 2017 international dollar, Units","Gross domestic product per capita, current prices, Purchasing power parity; international dollars, Units","Gross domestic product per capita, current prices, U.S. dollars, Units","Gross domestic product, current prices, Purchasing power parity; international dollars, Billions","Gross domestic product, current prices, U.S. dollars, Billions","Gross national savings, Percent of GDP, ","Population, Persons, Millions","Six-month London interbank offered rate (LIBOR), Percent, ","Total investment, Percent of GDP, ","Unemployment rate, Percent of total labor force, ",GDP per capita growth rate,Investment growth rate,Date,Classification,Revenue,Other Revenue,  Total Revenue,Cost Of Goods Sold,  Gross Profit,Selling General & Admin Exp.,R & D Exp.,Depreciation & Amort.,Other Operating Expense/(Income),"  Other Operating Exp., Total",  Operating Income,Interest Expense,Interest and Invest. Income,  Net Interest Exp.,Income/(Loss) from Affiliates,Currency Exchange Gains (Loss),Other NonOperating Inc. (Exp.),  EBT Excl. Unusual Items,Restructuring Charges,Merger & Related Restruct. Charges,Impairment of Goodwill,Gain (Loss) On Sale Of Invest.,Gain (Loss) On Sale Of Assets,Asset Writedown,Legal Settlements,Other Unusual Items,  EBT Incl. Unusual Items,Income Tax Expense,  Earnings from Cont. Ops.,Earnings of Discontinued Ops.,Extraord. Item & Account. Change,  Net Income to Company,Minority Int. in Earnings,  Net Income,Pref. Dividends and Other Adj.,Unnamed: 38,  NI to Common Incl Extra Items,  NI to Common Excl. Extra Items,Per Share Items,Basic EPS,Basic EPS Excl. Extra Items,Weighted Avg. Basic Shares Out.,Diluted EPS,Diluted EPS Excl. Extra Items,Weighted Avg. Diluted Shares Out.,Normalized Basic EPS,Normalized Diluted EPS,Dividends per Share,Payout Ratio %,Shares per Depository Receipt,EBITDA,EBITA,EBIT,EBITDAR,As Reported Total Revenue*,Effective Tax Rate %,Current Domestic Taxes,Current Foreign Taxes,Total Current Taxes,Deferred Domestic Taxes,Total Deferred Taxes,Normalized Net Income,Interest Capitalized,Interest on Long Term Debt,NonCash Pension Expense,Filing Date,Restatement Type,Calculation Type,Supplemental Operating Expense Items,Advertising Exp.,Selling and Marketing Exp.,General and Administrative Exp.,Net Rental Exp.,Imputed Oper. Lease Interest Exp.,Imputed Oper. Lease Depreciation,Unnamed: 78,"StockBased Comp., COGS","  StockBased Comp., Total",U.S. GAAP Summary,Net Income ,NI to Common Incl. Extra Items,Diluted Net Income,Basic EPS Incl. Extra Items,Basic EPS Excl. Extra Items.1,Weighted Avg. Basic Shares Out..1,Diluted EPS Incl. Extra Items,Diluted EPS Excl. Extra Items.1,Weighted Avg. Diluted Shares Out..1,regional_revenues,log_GDP_per_capita,log_Population_total,log_Investment_total_perc_gdp,log_Net_Income,log_regional_revenues,investment_total_perc_gdp,five_other_regions,east_asia,south_asia
South Asia,1992.0,79.7386875,22.968335,2.7750000000000004,148016664.25,-7.36142857142857,,78.99,,,-5.636000000000001,19.821666666666665,,,26.58,44520.67142857142,3158.545714285715,1887.314285714286,546.2257142857142,211.33571428571426,58.44714285714286,20.03428571428572,167.54,,26.212857142857146,10.21,0.01833665719404753,0.12889134982158246,Mar311992,‡12,5224.0,,5224.0,3830.0,1394.0,755.0,,295.0,,1050.0,344.0,144.0,57.0,87.0,,1.0,29.0,285.0,,,,,,,,,285.0,30.0,255.0,,140.0,395.0,,395.0,,,395.0,255.0,,0.35844,0.231533,1101.996181,0.35844,0.231533,1101.996181,0.161638,0.161638,,0.164556,,639.0,344.0,344.0,,,0.105263,,,40.0,,,178.125,17.0,,,1992-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,8.05786698365042,18.812835421673686,3.266250021041549,5.978885764901122,,26.212857142857146,0,0,1
South Asia,1993.0,79.7386875,22.968335,2.71875,151230973.25,-6.88,,74.50333333333334,,,-4.833333333333333,20.891666666666676,,,25.72166666666667,46264.462857142855,3253.4728571428573,1989.4514285714288,575.8357142857143,225.81285714285718,57.887142857142855,20.16714285714286,171.0,,25.99285714285714,9.255,0.03005406647363018,-0.008392827947027226,Mar311993,‡12,5566.0,,5566.0,4094.0,1472.0,850.0,,312.0,,1162.0,310.0,186.0,89.0,97.0,,14.0,14.0,185.0,,,,,,,,,185.0,7.0,178.0,,,178.0,,178.0,,,178.0,178.0,,0.158072,0.158072,1125.825977,0.158072,0.158072,1125.825977,0.102702,0.102702,,0.426966,,622.0,310.0,310.0,,,0.037837,,,8.0,,,115.625,8.0,,,1993-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,8.087478276236295,18.83431885026794,3.2578217750028555,5.181783550292085,,25.99285714285714,0,0,1
South Asia,1994.0,79.7386875,22.968335,2.5500000000000003,154461733.625,-4.840000000000002,,71.0225,,,-4.05,21.165,,,25.21166666666667,48636.294285714284,3398.552857142857,2121.991428571429,614.7771428571431,244.97142857142865,65.56571428571428,24.032857142857146,174.48,,27.74000000000001,8.985,0.044592349888975764,0.06721626820555149,Mar311994,‡12,6303.0,,6303.0,4485.0,1818.0,948.0,,374.0,,1322.0,496.0,216.0,69.0,147.0,,,48.0,301.0,,,,,,,,,301.0,15.0,286.0,,,286.0,,286.0,,,286.0,286.0,,0.214168,0.214168,1333.622606,0.214168,0.214168,1333.622606,0.141063,0.141063,,0.300699,,870.0,496.0,496.0,,,0.049833,,,17.0,,,188.125,10.0,,,1994-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,8.131104989745886,18.855456944822024,3.3228754148866857,5.655991810819852,,27.74000000000001,0,0,1
South Asia,1995.0,79.7386875,22.968335,2.3475,157698469.5,-0.3814285714285716,,64.235,,,-4.215,21.115,,,25.33166666666667,50929.30285714286,3557.220000000001,2266.681428571429,698.992857142857,267.3985714285714,72.84857142857143,24.397142857142853,177.97857142857143,,27.087142857142855,8.82,0.046686677985209764,-0.023534864558657283,Mar311995,‡12,7177.0,,7177.0,4966.0,2211.0,1135.0,,458.0,,1593.0,618.0,294.0,79.0,215.0,,,76.0,327.0,,,,,,,,,327.0,77.0,250.0,,,250.0,,250.0,,,250.0,250.0,,0.179272,0.179272,1395.125605,0.179272,0.179272,1395.125605,0.146492,0.146492,,0.436,,1076.0,618.0,618.0,,,0.235474,,,85.0,,,204.375,19.0,,,1995-05-30,O,REP,,,,,,,,,,,,,,,,,,,,,,8.17673461990932,18.876195346749835,3.299059181990799,5.521460917862246,,27.087142857142855,0,0,1
South Asia,1996.0,79.7386875,22.968335,2.1475,160934523.75,-0.7199999999999998,,62.465,,,-3.35,20.878333333333334,-976.27,-7.02,24.22833333333333,54926.351428571434,3786.485714285715,2457.094285714285,750.21,292.31142857142856,78.75999999999998,27.365714285714287,181.49714285714282,,27.294285714285717,8.33,0.06445081110690776,0.00764727598755366,Mar311996,12,7760.0,,7760.0,6903.0,857.0,129.0,,,,129.0,728.0,320.0,96.0,224.0,61.0,1.0,1.0,565.0,,,,,20.0,,,,585.0,112.0,473.0,,,473.0,,473.0,,,473.0,473.0,,0.493687,0.493687,958.096,0.442227,0.442227,1128.378,0.368569,0.312949,0.1365,0.255813,5.0,1189.0,728.0,728.0,,,0.191452,,,,,,353.125,,,,1997-05-30,O,REP,,,,129.0,,,,,,,,534.0,534.0,293.0,,0.279,958.096,,0.26,1128.378,,8.23919361574489,18.896508155447446,3.306677365786549,6.159095388491933,,27.294285714285717,0,0,1
South Asia,1997.0,79.7386875,22.968335,1.98875,164168297.125,-1.57,,55.932,,,-3.9983333333333335,19.473333333333333,-1271.91,-8.06,23.475,58545.037142857145,4001.58,2637.3299999999995,837.9114285714285,309.25714285714287,82.55571428571429,25.46,185.03,,26.24857142857143,8.31,0.056805782972526135,-0.038312571966921394,Mar311997,Reclassified,7608.0,751.0,8359.0,5993.0,2366.0,1187.0,,506.0,,1693.0,673.0,270.0,89.0,181.0,114.0,12.0,4.0,622.0,127.0,,,125.0,20.0,,,,640.0,90.0,550.0,,,550.0,3.0,553.0,,,553.0,553.0,,0.557157,0.557157,992.538,0.508154,0.508154,1129.578,0.394695,0.34681,0.1505,0.236889,5.0,1179.0,673.0,673.0,3196.0,8359.0,0.140625,86.0,4.0,90.0,,,391.75,43.0,,63.0,1998-05-30,RC,REP,,,1187.0,,2017.0,1058.473192,958.526808,,,,,1096.0,1096.0,569.0,,0.552,992.538,,0.504,1129.578,,8.294444562110066,18.916402661584875,3.267611565788007,6.315358001522335,,26.24857142857143,0,0,1
South Asia,1998.0,79.7386875,22.968335,1.9125,167400338.5,0.04428571428571458,,58.032,,,-4.175,18.415,-1720.39,-9.51,22.59333333333333,59297.99571428571,4138.2528571428575,2752.6857142857148,860.6914285714287,329.73857142857145,83.69857142857141,26.334285714285716,188.56285714285718,,25.71,7.5299999999999985,0.034154723170062296,-0.020518123435289026,Mar311998,Reclassified,7881.0,761.0,8642.0,6370.0,2272.0,1217.0,,551.0,,1768.0,504.0,283.0,77.0,206.0,69.0,31.0,13.0,411.0,,,,174.0,5.0,,,,580.0,133.0,447.0,,,447.0,13.0,460.0,,,460.0,460.0,,0.446592,0.446592,1030.021,0.421615,0.421615,1117.131,0.262009,0.241578,0.166,0.321739,5.0,1055.0,504.0,504.0,3233.0,8642.0,0.22931,54.0,79.0,133.0,,,269.875,,,71.0,1999-05-30,RC,REP,,,1217.0,,2178.0,988.864272,1189.135728,,,,,1308.0,1308.0,665.0,,0.635,1030.021,,0.595,1117.131,,8.328028962563007,18.935898738120354,3.246880021277798,6.131226489483141,,25.71,0,0,1
South Asia,1999.0,79.7386875,22.968335,1.93375,170633491.0,-1.682857142857143,,61.41799999999999,,,-3.901666666666667,20.03,-1792.22,-9.06,23.93,61278.27,4300.9971428571425,2900.894285714286,887.91,359.40571428571434,88.84999999999998,23.63714285714286,192.09,,24.744285714285716,7.375,0.03932681045175368,-0.03756181585819851,Mar311999,Reclassified,8086.0,806.0,8892.0,6636.0,2256.0,1195.0,,619.0,,1814.0,442.0,336.0,75.0,261.0,62.0,92.0,23.0,174.0,,,,48.0,3.0,,,,225.0,19.0,206.0,,,206.0,,206.0,,,206.0,206.0,,0.195345,0.195345,1054.543,0.191827,0.191827,1120.8,0.103125,0.097028,0.179,0.548543,5.0,1061.0,442.0,442.0,1509.0,8892.0,0.084444,21.0,25.0,46.0,27.0,27.0,108.75,54.0,,94.0,2000-05-30,RC,REP,,,1195.0,,448.0,232.375808,215.624192,,,,,230.0,230.0,,,0.109,1054.543,,0.1026,1120.8,624.0,8.366602168486176,18.95502848676787,3.2085945821268758,5.327876168789581,6.436150368369428,24.744285714285716,0,0,1
South Asia,2000.0,79.7386875,22.968335,2.0187500000000003,173868258.0,-2.3400000000000003,,62.79333333333334,,,-4.527142857142857,18.93857142857143,-1822.59,-8.43,23.467142857142854,64444.05857142858,4472.861428571428,3084.26,920.1242857142856,382.97428571428566,90.99428571428572,24.39142857142857,195.59285714285718,,26.42,7.695,0.03995917225839318,0.06772126320651227,Mar312000,Restated,8940.0,,8940.0,7020.0,1920.0,1188.0,,648.0,,1836.0,84.0,357.0,88.0,269.0,75.0,136.0,2.0,244.0,,,,219.0,30.0,,,,5.0,56.0,51.0,,,51.0,11.0,62.0,,,62.0,62.0,,0.06,0.06,1074.823,0.06,0.06,1074.823,0.15,0.15,0.179,NM,5.0,732.0,84.0,84.0,1390.0,,11.2,24.0,17.0,41.0,15.0,15.0,163.5,38.0,395.0,107.0,2002-07-15,RS,REP,,84.0,1188.0,,658.0,302.4168,355.5832,,,,,902.0,902.0,,0.42,,,0.42,,,687.0,8.40578362342501,18.973808432474083,3.2741212990941793,4.127134385045092,6.532334292222349,26.42,0,0,1
South Asia,2001.0,79.7386875,22.968335,2.1225,177102869.875,-1.5157142857142862,,67.19333333333333,3553.43,78.32,-6.514285714285713,18.798571428571428,-2557.31,-10.87,25.31142857142857,64357.55714285715,4519.61,3182.5914285714284,884.482857142857,408.33,93.11142857142856,26.34857142857143,199.17142857142858,,27.475714285714282,7.86,0.010451602888914556,0.03995890559100235,Mar312001,Restated,9278.0,,9278.0,8757.0,521.0,141.0,,,,141.0,380.0,389.0,93.0,296.0,64.0,71.0,,219.0,,,,,69.0,,,,150.0,69.0,81.0,,,81.0,14.0,67.0,,,67.0,67.0,,0.062296,0.062296,1075.496,0.062,0.062,1085.163,0.114249,0.113231,0.179,3.074626,5.0,1095.0,426.0,380.0,1607.0,,0.46,15.0,7.0,22.0,47.0,47.0,122.875,35.0,424.0,108.0,2003-07-18,RS,REP,,81.0,,141.0,512.0,244.24448,267.75552,,,,,452.0,452.0,,0.21,0.21,,0.208,0.208,,783.0,8.416180985917828,18.992241307449547,3.313302497611962,4.204692619390966,6.663132695990803,27.475714285714282,0,0,1
South Asia,2002.0,79.7386875,22.968335,2.18875,180330507.25,2.57625,,109.9742857142857,3487.42,72.67,-4.36375,17.30125,-2687.13,-10.38,21.66125000000001,60587.50125,4242.69125,3034.3274999999994,833.0287499999997,379.28375,86.13000000000002,29.84875,180.045,,27.3925,8.535,-0.061270496790652225,-0.0030286486767534537,Mar312002,Reclassified,8340.0,,8340.0,8291.0,49.0,159.0,,,,159.0,110.0,374.0,50.0,324.0,22.0,46.0,1.0,367.0,,,,,145.0,,,22.0,200.0,71.0,129.0,,,129.0,13.0,142.0,,,142.0,142.0,,0.13,0.13,1076.042,0.13,0.13,1077.966,0.23,0.22,,NM,5.0,660.0,102.0,110.0,1152.0,,NM,0.0,1.0,1.0,71.0,71.0,242.4,7.0,381.0,127.0,2004-08-02,RC,REP,,43.0,,159.0,492.0,204.41616,287.58384,,,,,246.0,246.0,,0.11,0.11,,0.11,0.11,,789.0,8.35295307564448,19.010301876578072,3.3102692532974114,4.955827057601261,6.670766320845874,27.3925,0,0,1
South Asia,2003.0,79.7386875,22.968335,2.17625,183540552.75,1.4700000000000002,,91.35875,3487.84,66.37,-4.57875,16.223750000000006,-3144.73,-10.94,20.8025,65667.5925,4737.77,3433.485,977.10125,414.53125,100.3175,29.82125,183.22125,,27.96375,6.156666666666666,0.11668978976492815,0.020854248425663968,Mar312003,12,7688.0,,7688.0,7263.0,425.0,130.0,,,,130.0,295.0,310.0,63.0,247.0,39.0,,1.0,86.0,,,,11.0,60.0,,,,135.0,50.0,85.0,,,85.0,13.0,72.0,,,72.0,72.0,,0.067098,0.067098,1073.054,0.067,0.067,1073.054,0.037975,0.037975,,0.180555,5.0,971.0,303.0,295.0,1398.0,,0.37037,16.0,3.0,19.0,31.0,31.0,40.75,10.0,320.0,132.0,2005-07-26,NC,REP,,40.0,,130.0,427.0,152.732776,274.267224,,,,,230.0,230.0,,,0.11,1073.054,,0.11,1073.054,733.0,8.463321839851128,19.027946196955707,3.330909028543977,4.276666119016055,6.597145701886651,27.96375,0,0,1
South Asia,2004.0,79.7386875,22.968335,2.0725,186719730.75,1.2662500000000003,,87.46375,3623.23,59.6,-2.80875,17.25,-2888.16,-8.82,20.057500000000005,68569.2475,4947.47,3683.055,1103.48,457.7825,116.3475,31.081249999999994,186.2775,,30.43375,6.163333333333334,0.044261329697304896,0.08832863975682792,Mar312004,12,7560.0,,7560.0,7008.0,552.0,147.0,,,,147.0,405.0,279.0,63.0,216.0,58.0,,29.0,276.0,,,,,46.0,,,,230.0,85.0,145.0,,,145.0,15.0,130.0,,,130.0,130.0,,0.121486,0.121486,1070.077,0.121,0.121,1070.077,0.147185,0.147185,,0.107692,5.0,1084.0,415.0,405.0,1450.0,,0.369565,14.0,4.0,10.0,75.0,75.0,157.5,1.0,280.0,192.0,2005-07-26,NC,REP,,87.0,,147.0,366.0,129.833376,236.166624,,,,,792.0,792.0,404.0,,0.37,1070.077,,0.361,1118.117,717.0,8.506631613789818,19.045119284502764,3.415552189967239,4.867534450455582,6.57507584059962,30.43375,0,0,1
South Asia,2005.0,79.7386875,22.968335,1.91375,189857694.0,-3.46375,,81.1875,3811.4,54.41,-4.3225,18.4375,-2719.09,-7.36,22.76125,69458.91875,4823.615,3728.20375,1144.6625,514.0675,133.2125,29.135,189.29125,,31.2575,6.163333333333334,-0.025034007280488883,0.027066989772867256,Mar312005,Restated,6982.0,790.0,7772.0,5942.0,1830.0,490.0,,723.0,,1213.0,617.0,265.0,86.0,179.0,24.0,41.0,14.0,517.0,30.0,,,,71.0,16.0,,29.0,513.0,121.0,392.0,,,392.0,15.0,377.0,,,377.0,377.0,,0.351966,0.351966,1071.126,0.341771,0.341771,1126.485,0.287664,0.273527,,,5.0,1340.0,637.0,617.0,1456.0,7772.0,0.235867,2.0,28.0,30.0,91.0,91.0,308.125,,265.0,29.0,2006-06-05,RS,REP,,84.0,490.0,,116.0,47.14704,68.85296,,8.0,8.0,,716.0,716.0,366.0,0.334,,1071.126,0.325,,1126.485,747.0,8.481278925935191,19.06178537055253,3.4422593473870178,5.932245187448011,6.616065185132817,31.2575,0,0,1
South Asia,2006.0,79.7386875,22.968335,1.745,192951337.0,-1.1625000000000003,,55.53625,4001.94,48.71,-2.70625,19.57375,-2772.31,-6.51,22.2775,75875.05500000001,5400.981249999999,4281.209999999999,1377.2175,574.97,151.11749999999995,28.745,192.255,,29.835,5.333333333333333,0.1196957572277222,-0.04550907782132285,Mar312006,Reclassified,7562.0,651.0,8213.0,6337.0,1876.0,438.0,,727.0,,1165.0,711.0,215.0,92.0,123.0,28.0,7.0,2.0,625.0,48.0,,,,27.0,12.0,,,616.0,152.0,464.0,3.0,,467.0,16.0,451.0,,,451.0,448.0,,0.404057,0.401369,1116.178,0.397876,0.395241,1138.545,0.335631,0.329038,,,5.0,1438.0,740.0,711.0,1530.0,8213.0,0.246753,95.0,4.0,99.0,53.0,53.0,374.625,1.0,216.0,24.0,2007-06-04,RD,REP,,,438.0,,92.0,36.60864,55.39136,,12.0,12.0,,,,,,,,,,,825.0,8.594335929007528,19.07794857518018,3.3956822009740453,6.111467339502679,6.715383386334681,29.835,0,0,1
South Asia,2007.0,79.7386875,22.968335,1.6124999999999998,196000394.875,6.13,,51.6975,4344.96,47.02,-2.77625,20.13125,-2449.63,-5.03,22.91,80680.85250000001,5746.77,4677.07375,1603.52375,643.2825,191.19125,37.48,195.2,,32.055,5.033333333333334,0.06402331983655785,0.07440925087983907,Mar312007,Reclassified,7861.0,631.0,8492.0,6703.0,1789.0,436.0,,716.0,,1152.0,637.0,165.0,143.0,22.0,5.0,7.0,13.0,600.0,84.0,,,,47.0,2.0,350.0,396.0,611.0,173.0,438.0,134.0,,304.0,14.0,290.0,,,290.0,424.0,,0.254133,0.37156,1141.133,0.251674,0.368,1151.943,0.316352,0.313383,,,5.0,1330.0,644.0,637.0,1557.0,8492.0,0.283142,130.0,9.0,121.0,,,361.0,5.0,,343.0,2008-05-30,RC,REP,,,436.0,,227.0,83.132848,143.867152,,10.0,10.0,,,,,,,,,,,803.0,8.656393236826425,19.09362723186113,3.4674531774392205,5.66988092298052,6.688354713946762,32.055,0,0,1
South Asia,2008.0,79.7386875,22.968335,1.54625,199001352.375,-2.2075,,50.875,5651.41,53.13,-5.3812500000000005,18.87125,-4918.56,-8.61,24.25125,84991.30375,6093.9675,5046.175000000001,1890.99125,683.35625,194.805,26.92375,198.52125000000004,,28.415,5.016666666666667,0.0604161120072666,-0.1135548276399938,Mar312008,Restated,8215.0,543.0,8758.0,6750.0,2008.0,361.0,,692.0,,1053.0,955.0,161.0,111.0,50.0,26.0,21.0,2.0,912.0,1.0,,,3.0,14.0,,,,922.0,194.0,728.0,2.0,,726.0,14.0,712.0,,,712.0,714.0,,0.618841,0.620579,1150.537,0.614266,0.616,1153.932,0.483252,0.48183,0.05,,5.0,1624.0,963.0,955.0,1798.0,8758.0,0.210412,15.0,1.0,16.0,,,556.0,15.0,,72.0,2009-05-30,RS,REP,,,361.0,,174.0,75.149904,98.850096,,3.0,3.0,,,,,,,,,,,821.0,8.715054626416894,19.108822178519947,3.346917174749085,6.568077911411976,6.710523109452428,28.415,0,0,1
South Asia,2009.0,79.7386875,22.968335,1.56375,201951274.75,2.8650000000000007,,51.67125,7220.71,54.7,-5.51375,19.00375,-6092.75,-9.33,24.51625,85979.29,6030.03875,5049.10375,1919.3075,738.1474999999997,213.94375,32.53375,201.41875,,30.29125,5.12,-0.010490497364812,0.06603026570473358,Mar312009,12,8509.0,483.0,8992.0,7971.0,1021.0,369.0,,689.0,,1058.0,37.0,165.0,95.0,70.0,4.0,181.0,30.0,314.0,78.0,,5.0,12.0,8.0,,,,401.0,43.0,358.0,,,358.0,17.0,375.0,,,375.0,375.0,,0.33,0.33,1151.23,0.33,0.33,1151.23,0.19,0.19,,NM,5.0,640.0,32.0,37.0,722.0,8992.0,NM,11.0,2.0,9.0,,34.0,213.3,4.0,169.0,16.0,2010-05-20,NC,REP,,,369.0,,82.0,31.962944,50.037056,,1.0,1.0,,,,,,,,,,,875.0,8.704508715902906,19.123537012159765,3.4108588919327865,5.926926025970411,6.774223886357614,30.29125,0,0,1
South Asia,2010.0,79.7386875,22.968335,1.6324999999999998,204849116.75,-0.8937499999999998,,48.66125,8428.01,56.69,-3.7075,20.3725,-6908.26,-9.01,24.08,91430.74875,6389.19375,5411.58375,2161.56,814.07625,261.56375,30.92,204.2675,,31.6475,4.616666666666666,0.05956097711644071,0.0447736557586762,Dec312010,12,8482.664546,427.999893,8910.664439,7439.99814,1470.666299,313.333255,,722.666486,2.666666,1038.666407,431.999892,150.7,23.999994,126.7,7.999998,13.3,17.3,282.666596,8.0,,,24.0,4.0,37.3,,,209.333281,17.3,226.66661,,,226.66661,17.3,209.333281,,,209.333281,209.333281,,,,,,,,,,,,5.0,1145.333047,431.999892,431.999892,,8910.664439,NM,7.999998,,7.999998,,25.3,159.333294,,,,2012-03-29,NC,ANNU,,,313.333255,,,,,,7.999998,7.999998,,,,,,,,,,,731.0,8.762363365702088,19.137784250256377,3.4546591565288463,5.343927627800058,6.594413459749778,31.6475,0,0,1
South Asia,2010.0,79.7386875,22.968335,1.6324999999999998,204849116.75,-0.8937499999999998,,48.66125,8428.01,56.69,-3.7075,20.3725,-6908.26,-9.01,24.08,91430.74875,6389.19375,5411.58375,2161.56,814.07625,261.56375,30.92,204.2675,,31.6475,4.616666666666666,0.05956097711644071,0.0447736557586762,Dec312010,12,8482.664546,427.999893,8910.664439,7439.99814,1470.666299,313.333255,,722.666486,2.666666,1038.666407,431.999892,150.7,23.999994,126.7,7.999998,13.3,17.3,282.666596,8.0,,,24.0,4.0,37.3,,,209.333281,17.3,226.66661,,,226.66661,17.3,209.333281,,,209.333281,209.333281,,,,,,,,,,,,5.0,1145.333047,431.999892,431.999892,,8910.664439,NM,7.999998,,7.999998,,25.3,159.333294,,,,2012-03-29,NC,ANNU,,,313.333255,,,,,,7.999998,7.999998,,,,,,,,,,,969.333091,8.762363365702088,19.137784250256377,3.4546591565288463,5.343927627800058,6.876608299985269,31.6475,0,0,1
South Asia,2011.0,79.7386875,22.968335,1.69875,207691801.5,-4.084999999999999,,49.39250000000001,10220.27,55.92,-4.37125,19.34625,-7405.26,-8.54,23.715,97387.92375,6791.39,5867.8812499999985,2327.9887500000004,883.69875,283.9337500000001,29.98,207.0675,,33.1725,4.383333333333334,0.06294945273807051,0.048187060589304,Dec312011,Reclassified,9460.0,527.0,9987.0,8162.0,1825.0,436.0,,691.0,11.0,1138.0,687.0,151.0,32.0,119.0,6.0,10.0,158.0,710.0,12.0,3.0,,21.0,3.0,8.0,,,679.0,7.0,672.0,,,672.0,18.0,654.0,,,654.0,654.0,,327.65531,327.65531,1.996,327.65531,327.65531,1.996,213.301603,213.301603,,,5.0,1368.0,687.0,687.0,1523.0,9987.0,0.010309,17.0,9.0,8.0,,1.0,425.75,1.0,152.0,160.0,2013-03-15,RC,REP,,,436.0,,155.0,48.98124,106.01876,,13.0,13.0,,,,,,,,,,,998.0,8.823410912414893,19.151565815269965,3.5017212194284544,6.483107351457199,6.905753276311464,33.1725,0,0,1
South Asia,2012.0,79.7386875,22.968335,1.6700000000000002,210468391.25,-3.245,,51.80125,11907.57,59.4,-4.3675000000000015,19.8625,-7342.44,-7.31,24.2275,102965.87625,7064.007500000002,6326.3112500000025,2446.74875,964.9487499999997,287.035,30.401250000000005,209.815,,33.75125,4.016666666666667,0.040141635217532994,0.017446680232120038,Dec312012,Restated,10236.0,591.0,10827.0,9367.0,1460.0,466.0,,705.0,8.0,1163.0,297.0,167.0,25.0,142.0,66.0,7.0,17.0,79.0,36.0,71.0,58.0,1.0,3.0,15.0,,30.0,41.0,73.0,114.0,30.0,,84.0,16.0,68.0,,,68.0,98.0,,34.068136,49.098196,1.996,34.068136,49.098196,1.996,16.720941,16.720941,,,5.0,994.0,298.0,297.0,1181.0,10827.0,NM,1.0,1.0,0.0,,73.0,33.375,3.0,170.0,35.0,2014-03-20,RS,REP,,,466.0,,187.0,68.410584,118.589416,,15.0,15.0,,,,,,,,,,,1004.2322027764008,8.862767804004637,19.164846039478977,3.5190174536697216,4.219507705176107,6.911978551176856,33.75125,0,0,1
South Asia,2013.0,79.7386875,22.968335,1.77375,213221506.25,-3.73125,,54.5925,13592.49,60.72,-4.128749999999998,19.275,-7529.25,-6.58,23.40375,106481.6125,7340.402499999997,6745.619999999999,2625.88375,1016.70125,294.52625,27.8275,212.53125,,30.93125,4.426666666666667,0.03912722346345143,-0.08355246101996228,Dec312013,12,10818.0,603.0,11421.0,9621.0,1800.0,439.0,,706.0,17.0,1128.0,672.0,166.0,13.0,153.0,65.0,24.0,174.0,256.0,5.0,,,8.0,,16.0,,57.0,300.0,16.0,284.0,3.0,,281.0,17.0,264.0,,,264.0,267.0,,123.134328,124.533582,2.144,123.134328,124.533582,2.144,66.697761,66.697761,,,5.0,1370.0,672.0,672.0,1536.0,11421.0,0.053333,55.0,1.0,56.0,,40.0,143.0,4.0,170.0,98.0,2015-03-19,NC,REP,,,439.0,,166.0,60.121216,105.878784,,14.0,14.0,,,,,,,,,,,1059.3272363451808,8.901148956617355,19.177842118761436,3.431766999718059,5.575949103146316,6.965389302916565,30.93125,0,0,1
South Asia,2014.0,79.7386875,22.968335,1.80375,215955120.875,-2.995,,53.57875,14620.41,58.09,-3.19625,20.242500000000003,-8479.89,-6.69,23.43875,110929.69125,7662.868750000002,7234.2625,2812.815,1068.57,322.6725,27.32875000000001,215.18625,,29.83625,4.3,0.04393032262195473,-0.035401091129521056,Dec312014,12,11050.0,669.0,11719.0,9391.0,2328.0,449.0,,831.0,37.0,1317.0,1011.0,139.0,17.0,122.0,39.0,37.0,3.0,888.0,39.0,,,10.0,,,,,859.0,157.0,702.0,,,702.0,16.0,686.0,,,686.0,686.0,,319.962686,319.962686,2.144,319.962686,319.962686,2.144,251.399253,251.399253,,,5.0,1830.0,1011.0,1011.0,1992.0,11719.0,0.18277,124.0,1.0,125.0,,32.0,539.0,2.0,141.0,3.0,2016-03-17,NC,REP,,,449.0,,162.0,43.679088,118.320912,,11.0,11.0,,,,,,,,,,,1086.9675057113366,8.94414170306697,19.190581170333637,3.3957240971971068,6.530877627725885,6.99114699312456,29.83625,0,0,1
