Country Name,Country Code,Series Name,Series Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,11478,11826,12249,12752,13322,13956,14649,15407,16154,16862,17489,18006,18438,18786,19074,19313,19502,19665,19821,20026,20311,20675,21129,21672,22334,23107,24023,25047,26097,27039,27794,28319,28650,28847,28989,29152,29355,29577,29802,30030,30000,30000,31000,31000,31000,31000
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,3.290089483,3.11881079,2.976929196,2.8753048,2.835279205,2.835101683,2.840116756,2.838317402,2.838974232,2.845338381,2.847428342,2.853520999,2.844839711,2.804135687,2.722116477,2.61195138,2.495576018,2.379689964,2.277384822,2.189893417,2.1096517,2.040774985,1.965072783,1.860140053,1.723004885,1.568184375,1.400393036,1.261912434,1.181371824,1.175132443,1.227117263,1.288981384,1.337513016,1.352256699,1.313717171,1.246081245,1.172400865,1.10699921,1.051993743,1.002737318,,,,,,
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,193879,200021,206065,212076,218175,224449,230915,237563,244404,251458,258721,266210,273892,281681,289454,297114,304622,311958,319144,326210,333165,340034,346782,353293,359433,365114,370263,374965,379421,383906,388646,393688,398989,404421,409769,414907,419800,424473,428962,433285,437000,442000,445000,449000,453000,456000
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,0.402488745,0.333268825,0.295812783,0.249546601,0.23397231,-0.001473114,-0.026519755,0.147109293,0.112372424,-1.170038599,-1.803750479,-0.99042598,-1.073853191,-0.797665852,-0.339586079,-0.4453985,-0.51572988,-0.608797355,-0.667302701,-0.560648225,-0.493896417,-1.990632204,-2.17069878,-0.792113638,-0.754796951,-0.752977445,-0.759505916,-0.735282284,-0.701922745,-0.644281363,-0.658275447,-0.641228921,-0.579220596,-0.559647217,-0.568389264,-0.638069468,-0.701382098,-0.730443175,-0.722080405,-0.703905641,,,,,,
Bulgaria,BGR,"Population, total",SP.POP.TOTL,8861535,8891117,8917457,8939738,8960679,8960547,8958171,8971359,8981446,8876972,8718289,8632367,8540164,8472313,8443591,8406067,8362826,8312068,8256786,8210624,8170172,8009142,7837161,7775327,7716860,7658972,7601022,7545338,7492561,7444443,7395599,7348328,7305888,7265115,7223938,7177991,7127822,7075947,7025037,6975761,6923000,6871000,6819000,6767000,6714000,6660000
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2.240814219,2.351165151,2.447833751,2.519589584,2.559783642,2.577809423,2.59024849,2.605860045,2.621719571,2.639694017,2.659151577,2.676923975,2.692988242,2.709646605,2.727321991,2.74591353,2.764894998,2.783685302,2.802940418,2.822271747,2.841885125,2.858868603,2.875992432,2.898431555,2.927561373,2.959187776,2.989062688,3.011815794,3.024954857,3.02644987,3.019251293,3.008981855,2.997392478,2.981606475,2.961900814,2.939462977,2.915319071,2.890850806,2.867078367,2.844222553,,,,,,
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,6822843,6985160,7158255,7340905,7531242,7727907,7930694,8140073,8356305,8579823,8811034,9050084,9297113,9552476,9816588,10089878,10372745,10665546,10968724,11282701,11607942,11944587,12293100,12654621,13030569,13421930,13829176,14252021,14689725,15141098,15605217,16081911,16571246,17072775,17586017,18110624,18646378,19193284,19751535,20321378,20903000,21497000,22103000,22721000,23352000,23995000
Burundi,BDI,Population growth (annual %),SP.POP.GROW,2.584381795,2.593316265,2.618720204,2.654331552,2.710439696,2.768739186,2.820521536,2.832480769,2.776998319,2.641888618,2.454760909,2.28963727,2.144681936,1.959166493,1.72550793,1.482038331,1.21304826,1.018195844,1.030779152,1.309969052,1.767356522,2.273335218,2.699674402,3.012598038,3.170145462,3.217165882,3.246016505,3.288776865,3.301310362,3.287269847,3.256066998,3.207759114,3.159741833,3.13340508,3.136852423,3.156909217,3.177016087,3.181367524,3.166773442,3.128967114,,,,,,
Burundi,BDI,"Population, total",SP.POP.TOTL,4157298,4266520,4379724,4497533,4621103,4750837,4886743,5027138,5168698,5307069,5438957,5564926,5685565,5798053,5898967,5987043,6060111,6122130,6185562,6267124,6378871,6525545,6704113,6909154,7131693,7364862,7607849,7862214,8126102,8397668,8675602,8958406,9245988,9540289,9844297,10160030,10487998,10827024,11175378,11530580,11891000,12255000,12625000,12999000,13379000,13764000
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,1.461050837,1.687305542,1.913492391,2.010550765,1.948060008,1.794115594,1.571907953,1.417191234,1.425634111,1.654107813,2.023894084,2.420533855,2.714461942,2.853021815,2.789287311,2.590184545,2.366137218,2.182153925,2.021438293,1.906017848,1.82320284,1.741223785,1.648456512,1.563286066,1.475295001,1.395120105,1.316900995,1.247593573,1.209762197,1.204959629,1.221877199,1.251037486,1.270619062,1.280864881,1.266209611,1.241420644,1.212831744,1.188624222,1.159766769,1.127924314,,,,,,
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,283847,288677,294254,300230,306136,311678,316616,321135,325746,331179,337950,346230,355757,366053,376407,386284,395533,404259,412514,420452,428188,435709,442951,449930,456617,463032,469170,475060,480842,486671,492654,498856,505235,511748,518269,524743,531146,537497,543767,549935,556000,562000,568000,573000,579000,584000
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,-1.138323185,0.834349125,2.486717403,3.551822421,3.802056674,3.522512864,3.139728228,2.935201062,2.859760661,2.98286062,3.218301299,3.435364223,3.538535244,3.540565689,3.422605222,3.225591011,3.020500148,2.833775859,2.637006602,2.435087867,2.236050134,2.03722363,1.855404003,1.713676066,1.62260232,1.570923651,1.527856858,1.489499886,1.479300731,1.499593573,1.539208139,1.588817643,1.630429697,1.64984965,1.638083897,1.603706854,1.565227051,1.530261745,1.490355371,1.44639338,,,,,,
Cambodia,KHM,"Population, total",SP.POP.TOTL,6693764,6749847,6919801,7169997,7447853,7714880,7960949,8198082,8435912,8691334,8975597,9289299,9623889,9970733,10317899,10656138,10982917,11298600,11600508,11886458,12155239,12405408,12637727,12856163,13066469,13273354,13477709,13679962,13883834,14093604,14312212,14541423,14780454,15026332,15274503,15521436,15766293,16009414,16249798,16486542,16719000,16946000,17169000,17386000,17598000,17806000
Cameroon,CMR,Population growth (annual %),SP.POP.GROW,3.012406586,3.051406362,3.082776274,3.111169448,3.136946568,3.156957631,3.173035304,3.177161667,3.158570609,3.114553717,3.053669227,2.992312894,2.935478608,2.875114518,2.81216431,2.750755861,2.690145732,2.639267039,2.610002071,2.606524479,2.621099328,2.639640035,2.655704619,2.673762976,2.692203013,2.709802767,2.727108707,2.742005436,2.750797225,2.752312198,2.747773491,2.740435666,2.731263968,2.718244285,2.701555717,2.68179173,2.660494609,2.637694363,2.612290751,2.584247107,,,,,,
Cameroon,CMR,"Population, total",SP.POP.TOTL,8621406,8888535,9166816,9456494,9757841,10070806,10395480,10731064,11075422,11425800,11780088,12137912,12499499,12864090,13230984,13599988,13970813,14344449,14723768,15112592,15513945,15928910,16357602,16800865,17259322,17733410,18223674,18730282,19252666,19789919,20341241,20906388,21485266,22077298,22681858,23298368,23926539,24566045,25216237,25876380,26546000,27224000,27912000,28608000,29315000,30032000
Canada,CAN,Population growth (annual %),SP.POP.GROW,1.289594978,1.233397255,1.189624341,0.988487567,0.944034716,0.913774275,0.994040151,1.318167782,1.29662489,1.794193515,1.507660673,1.242761231,1.183675541,1.098930879,1.095258107,1.034769484,1.045311783,0.993788591,0.829909353,0.812842624,0.931281553,1.086350966,1.087447927,0.901372739,0.933020777,0.944466927,1.010334503,0.971135141,1.082907116,1.141758099,1.111864075,0.978697787,1.085817263,1.056591259,1.005337579,0.746339478,1.132348655,1.194280492,1.397947791,1.424051307,,,,,,
Canada,CAN,"Population, total",SP.POP.TOTL,24515667,24819915,25116942,25366451,25607053,25842116,26100278,26446601,26791747,27276781,27691138,28037420,28371264,28684764,29000663,29302311,29610218,29905948,30155173,30401286,30685730,31020902,31360079,31644028,31940655,32243753,32571174,32889025,33247118,33628895,34004889,34339328,34714222,35082954,35437435,35702908,36109487,36543321,37057765,37589262,37912000,38231000,38546000,38858000,39166000,39471000
Cayman Islands,CYM,Population growth (annual %),SP.POP.GROW,4.62028406,3.919224381,3.376512481,3.227360497,3.59352752,4.180276675,4.828368452,5.309294668,5.495118951,5.462896644,5.160108012,4.752514186,4.551260388,4.535597693,4.851328044,5.272439938,5.736047015,5.957244571,5.836387989,5.311792215,4.553329355,3.785326342,3.172095809,2.785477371,2.687025646,2.797543573,2.958186124,2.989933458,2.932849962,2.722827106,2.410960217,2.105708532,1.848797909,1.638526018,1.516836501,1.429388302,1.359711357,1.290996168,1.241823478,1.198880548,,,,,,
Cayman Islands,CYM,"Population, total",SP.POP.TOTL,16212,16860,17439,18011,18670,19467,20430,21544,22761,24039,25312,26544,27780,29069,30514,32166,34065,36156,38329,40420,42303,43935,45351,46632,47902,49261,50740,52280,53836,55322,56672,57878,58958,59932,60848,61724,62569,63382,64174,64948,66000,66000,67000,68000,69000,70000
Central African Republic,CAF,Population growth (annual %),SP.POP.GROW,2.699574299,2.916378073,3.08261224,3.077366993,2.86777646,2.541172574,2.163226653,1.871655546,1.765058004,1.903137882,2.197309532,2.525092196,2.765867515,2.894704298,2.875578887,2.757190552,2.620834571,2.513403742,2.418780432,2.34664723,2.289845843,2.216501186,2.129491567,2.057857877,2.007297035,1.963165759,1.954024747,1.922623931,1.779120362,1.49251562,1.126577396,0.723831391,0.401556668,0.259489943,0.364290952,0.647403919,0.985894486,1.277504136,1.519051537,1.674745212,,,,,,
Central African Republic,CAF,"Population, total",SP.POP.TOTL,2199356,2264442,2335333,2408317,2478382,2542169,2597761,2646840,2693973,2745734,2806734,2878509,2959236,3046149,3135015,3222656,3308233,3392436,3475492,3558014,3640427,3722018,3802128,3881181,3959875,4038382,4118069,4198010,4273366,4337625,4386768,4418636,4436415,4447942,4464175,4493170,4537687,4596028,4666377,4745185,4830000,4920000,5017000,5119000,5227000,5338000
Chad,TCD,Population growth (annual %),SP.POP.GROW,2.0518389,2.156673741,2.257364652,2.390757357,2.558639024,2.74250874,2.937205064,3.10647833,3.213717761,3.243884619,3.226474392,3.198650692,3.191444906,3.207136433,3.254410947,3.322598594,3.377755701,3.423270287,3.490769651,3.583490768,3.682718582,3.785852882,3.856233291,3.85716413,3.777276578,3.649829765,3.50814667,3.393016334,3.32337145,3.311623295,3.334642775,3.363545784,3.370758938,3.350985214,3.296945541,3.222050147,3.143959589,3.077531708,3.023579699,2.985937461,,,,,,
Chad,TCD,"Population, total",SP.POP.TOTL,4514430,4612849,4718162,4832321,4957558,5095401,5247283,5412847,5589626,5773920,5963252,6157079,6356748,6563922,6781053,7010145,7250975,7503493,7770048,8053536,8355654,8678051,9019233,9373916,9734767,10096633,10457124,10818024,11183588,11560147,11952136,12360989,12784750,13220424,13663559,14110975,14561666,15016773,15477751,15946876,16426000,16915000,17414000,17921000,18437000,18961000
Channel Islands,CHI,Population growth (annual %),SP.POP.GROW,0.40640296,0.598771589,0.77000392,0.896118248,0.984093376,1.023092145,1.071158734,1.112466484,1.078528456,0.95602885,0.78360687,0.564264376,0.380283589,0.287602028,0.314079858,0.433740164,0.591345589,0.716586661,0.770892327,0.718921115,0.600005854,0.439605467,0.334122637,0.315019749,0.430874649,0.636258157,0.873035484,1.058376043,1.155383526,1.109317789,0.978895056,0.78820108,0.655001196,0.604134796,0.649269563,0.780009114,0.9256539,1.03818709,1.081493246,1.026972656,,,,,,
Channel Islands,CHI,"Population, total",SP.POP.TOTL,128212,128982,129979,131149,132446,133808,135249,136762,138245,139573,140671,141467,142006,142415,142863,143484,144335,145373,146498,147555,148443,149097,149596,150068,150716,151678,153008,154636,156433,158178,159734,160998,162056,163038,164100,165385,166923,168665,170499,172259,174000,175000,176000,178000,179000,180000
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.450756396,1.41442678,1.388151593,1.387219056,1.418970911,1.471966331,1.526860813,1.571262647,1.606773859,1.629359011,1.639514769,1.6484197,1.650306531,1.627507353,1.575222485,1.502984484,1.425751282,1.353958013,1.286896556,1.228042821,1.177211428,1.126185835,1.078812927,1.048038262,1.037642801,1.042009582,1.055926534,1.068537508,1.071437972,1.059280301,1.03892916,0.997439115,0.963057457,0.978852117,1.061145126,1.177757471,1.325201606,1.425185044,1.391010541,1.182980431,,,,,,
Chile,CHL,"Population, total",SP.POP.TOTL,11419348,11582014,11743911,11907960,12078135,12257236,12445823,12642924,12847708,13058758,13274623,13495258,13719819,13944937,14166340,14380866,14587370,14786220,14977733,15162800,15342353,15516113,15684409,15849652,16014971,16182721,16354504,16530195,16708258,16886186,17062536,17233576,17400347,17571507,17758959,17969353,18209068,18470439,18729160,18952038,19116000,19212000,19250000,19249000,19239000,19241000
China,CHN,Population growth (annual %),SP.POP.GROW,1.254221052,1.280952344,1.47267476,1.444949695,1.312068761,1.361699118,1.487398929,1.603605087,1.610071086,1.533169996,1.467303211,1.364434008,1.225536228,1.149619431,1.130260632,1.086509151,1.048141514,1.023450024,0.959550406,0.865851393,0.787956593,0.726380638,0.669999568,0.622860936,0.593932815,0.58812499,0.558374367,0.522271866,0.512386932,0.497381401,0.482959689,0.479150454,0.487231118,0.493709634,0.506311592,0.508136747,0.541478512,0.559121331,0.455899679,0.357291063,,,,,,
China,CHN,"Population, total",SP.POP.TOTL,981235000,993885000,1008630000,1023310000,1036825000,1051040000,1066790000,1084035000,1101630000,1118650000,1135185000,1150780000,1164970000,1178440000,1191835000,1204855000,1217550000,1230075000,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1344130000,1350695000,1357380000,1364270000,1371220000,1378665000,1386395000,1392730000,1397715000,1402667000,1407121000,1411033000,1414411000,1417282000,1419677000
Colombia,COL,Population growth (annual %),SP.POP.GROW,2.208221123,2.191788208,2.177132842,2.155711832,2.126166578,2.091633248,2.053076856,2.01708723,1.990330759,1.975713807,1.967956348,1.961633512,1.94850158,1.924009924,1.884887437,1.835615888,1.782274066,1.731089702,1.683637926,1.642050768,1.60375178,1.567264159,1.526919519,1.477721636,1.41717845,1.349744709,1.288737445,1.234496459,1.1761571,1.112485691,1.050652174,0.969133686,0.902010125,0.90829254,1.009872269,1.167245179,1.360060673,1.503387796,1.517270891,1.381702014,,,,,,
Colombia,COL,"Population, total",SP.POP.TOTL,26900506,27496617,28101819,28714190,29331238,29951201,30572478,31195413,31822525,32457499,33102575,33758337,34422569,35091275,35758979,36421438,37076387,37723800,38364309,38999471,39629968,40255967,40875360,41483869,42075955,42647723,43200897,43737516,44254975,44750054,45222700,45663099,46076848,46497267,46969209,47520667,48171392,48901066,49648685,50339443,50883000,51266000,51513000,51673000,51820000,52007000
Comoros,COM,Population growth (annual %),SP.POP.GROW,3.430837614,3.126718689,2.898339876,2.760181379,2.749739682,2.817240469,2.891074565,2.934961355,2.95829801,2.96341494,2.949330295,2.939409627,2.923771588,2.896370786,2.853133191,2.797965538,2.745548333,2.690707259,2.640770438,2.578686179,2.522340022,2.464237891,2.415507265,2.382713421,2.374990806,2.382366955,2.39064349,2.396717366,2.403628365,2.408719056,2.412541877,2.417574078,2.419233782,2.406870493,2.383357478,2.347041066,2.310060155,2.274118744,2.239170611,2.205877437,,,,,,
Comoros,COM,"Population, total",SP.POP.TOTL,307829,317606,326946,336096,345466,355337,365760,376654,387963,399632,411594,423872,436448,449274,462277,475394,488627,501953,515385,528848,542357,555888,569479,583211,597228,611627,626425,641620,657229,673252,689692,706569,723871,741505,759390,777424,795592,813892,832322,850886,870000,888000,907000,927000,946000,965000
"Congo, Dem. Rep.",COD,Population growth (annual %),SP.POP.GROW,2.673294857,2.552287702,2.472728289,2.446829229,2.48892593,2.581649674,2.650658615,2.716141911,2.861028022,3.098431817,3.370801299,3.676579976,3.893522906,3.892612009,3.635565801,3.234479176,2.800990199,2.471556494,2.306867985,2.356947156,2.550436336,2.769272496,2.936361326,3.068268818,3.145497838,3.184222392,3.21879547,3.261382602,3.293973839,3.31689666,3.331131654,3.337677422,3.337564776,3.331362952,3.319676665,3.30283221,3.282914628,3.258508351,3.2266989,3.187086302,,,,,,
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,26358908,27040322,27717291,28403851,29119673,29881229,30683869,31528708,32443781,33464765,34612023,35908244,37333914,38815834,40252975,41576234,42757243,43827180,44849967,45919613,47105826,48428545,49871666,51425580,53068880,54785903,56578037,58453683,60411195,62448574,64563854,66755153,69020747,71358807,73767447,76244544,78789127,81398764,84068091,86790567,89561000,92378000,95241000,98152000,101115000,104134000
"Congo, Rep.",COG,Population growth (annual %),SP.POP.GROW,2.914381109,2.920924638,2.920024328,2.905479182,2.872725315,2.829744803,2.786528056,2.752945883,2.732258235,2.727507505,2.734463971,2.744153098,2.7543867,2.76942147,2.791743601,2.816428164,2.849930936,2.88251703,2.899947445,2.897860235,2.886358372,2.853372225,2.832587302,2.874414339,2.994011755,3.149094483,3.321895971,3.437512885,3.432735093,3.283536842,3.049010156,2.794481941,2.590901936,2.465109065,2.440638958,2.483608177,2.539585634,2.570629914,2.5817013,2.562900803,,,,,,
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,1777934,1830632,1884875,1940443,1996995,2054312,2112361,2171321,2231465,2293166,2356737,2422305,2489952,2559873,2632345,2707537,2785810,2867280,2951647,3038433,3127411,3217933,3310387,3406922,3510468,3622775,3745141,3876119,4011486,4145391,4273731,4394844,4510198,4622761,4736974,4856095,4980999,5110702,5244363,5380508,5518000,5657000,5798000,5941000,6086000,6235000
Costa Rica,CRI,Population growth (annual %),SP.POP.GROW,2.693422417,2.70825013,2.72227252,2.723425063,2.708923828,2.684474194,2.651340081,2.620265155,2.602981827,2.60297212,2.611846289,2.615090559,2.602709407,2.576515688,2.533712697,2.475724528,2.419434204,2.355797611,2.258233718,2.121022114,1.960917604,1.79339476,1.643577458,1.52763208,1.456706771,1.418175152,1.388287781,1.353523048,1.319338699,1.282650394,1.245064785,1.209682364,1.178288353,1.147549943,1.117473924,1.086952795,1.057570381,1.02767609,0.994782258,0.957905014,,,,,,
Costa Rica,CRI,"Population, total",SP.POP.TOTL,2389977,2455588,2523354,2593020,2664223,2736712,2810242,2884851,2960929,3039013,3119433,3202085,3286520,3372298,3458834,3545534,3632362,3718949,3803887,3885430,3962372,4034074,4100925,4164053,4225155,4285502,4345412,4404628,4463125,4520740,4577378,4633086,4688000,4742107,4795396,4847804,4899345,4949954,4999441,5047561,5094000,5139000,5182000,5224000,5264000,5302000
