Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Iceland,ISL,Population growth (annual %),SP.POP.GROW,1.058896411,1.140583261,1.336610409,1.32404443,1.06362548,0.787667614,0.732588891,1.095629101,1.566217581,1.238396064,0.777662199,1.15914942,1.256632077,1.016811928,0.866835947,0.542467998,0.539913017,0.819197091,1.070859043,1.209238786,1.369192833,1.329295255,0.892596377,0.69249762,0.877936158,2.678142769,2.406724253,..,..,..,..,..,..
Iceland,ISL,"Population, total",SP.POP.TOTL,228138,230755,233860,236977,239511,241405,243180,245859,249740,252852,254826,257797,261057,263725,266021,267468,268916,271128,274047,277381,281205,284968,287523,289521,292074,352721,361313,364000,366000,368000,370000,372000,374000
India,IND,Population growth (annual %),SP.POP.GROW,2.309522066,2.323757166,2.328680217,2.320387549,2.295805371,2.259852793,2.220963073,2.183884504,2.14675799,2.11086641,2.076088739,2.039729635,2.003177618,1.97063456,1.943244886,1.918940549,1.89521886,1.869172711,1.839658073,1.80556042,1.768125412,1.728767638,1.689562681,1.651490906,1.61530759,1.03732336,1.015106028,..,..,..,..,..,..
India,IND,"Population, total",SP.POP.TOTL,698952844,715384993,732239504,749428958,766833410,784360008,801975244,819682102,837468930,855334678,873277798,891273209,909307016,927403860,945601831,963922588,982365243,1000900030,1019483581,1038058156,1056575549,1075000085,1093317189,1111523144,1129623456,1352617328,1366417754,1380004000,1393409000,1406632000,1419656000,1432456000,1445012000
Indonesia,IDN,Population growth (annual %),SP.POP.GROW,2.35927937,2.339623453,2.311774413,2.266511265,2.199614538,2.118941499,2.035028946,1.957545967,1.888369897,1.830930175,1.782055536,1.736904282,1.690942833,1.643704881,1.593867908,1.543735254,1.49534171,1.4527283,1.418767471,1.395291578,1.379909528,1.368094549,1.357351258,1.348842378,1.341877472,1.133769861,1.100584587,..,..,..,..,..,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,147447836,150938232,154468229,158009246,161523347,164982451,168374287,171702763,174975954,178209150,181413402,184591903,187739786,190851175,193917462,196934260,199901228,202826446,205724592,208615169,211513823,214427417,217357793,220309469,223285676,267663435,270625568,273524000,276362000,279135000,281844000,284495000,287090000
"Iran, Islamic Rep.",IRN,Population growth (annual %),SP.POP.GROW,3.724657007,3.931151749,4.06866756,4.135034605,4.121246812,4.0393241,3.961018121,3.850051007,3.613150712,3.234204149,2.777836171,2.302375559,1.891421037,1.592204252,1.440999844,1.396445068,1.377543426,1.341619,1.314685246,1.287625951,1.261323234,1.250400578,1.249787567,1.237968733,1.208619811,1.386479705,1.352226023,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,38650246,40199906,41869236,43636837,45472791,47347186,49260255,51193782,53077313,54822003,56366217,57679034,58780370,59723764,60590614,61442664,62294920,63136312,63971836,64800880,65623405,66449112,67284796,68122938,68951281,81800269,82913906,83993000,85029000,86023000,86976000,87892000,88775000
Iraq,IRQ,Population growth (annual %),SP.POP.GROW,2.930011612,2.82183835,2.72768015,2.620406876,2.497872907,2.377037088,2.249932366,2.159500799,2.161681808,2.277141426,2.465192822,2.664360506,2.828758383,2.957299273,3.035763591,3.074156508,3.096742306,3.109960929,3.098707676,3.062551481,3.004659173,2.979294266,2.945827753,2.818021457,2.576587583,2.318464028,2.254134219,..,..,..,..,..,..
Iraq,IRQ,"Population, total",SP.POP.TOTL,13653354,14044117,14432468,14815656,15190393,15555800,15909762,16257070,16612322,16994948,17419113,17889459,18402734,18955085,19539340,20149338,20783073,21439574,22114324,22802064,23497585,24208180,24931919,25644499,26313838,38433600,39309783,40222000,41179000,42165000,43171000,44182000,45187000
Ireland,IRL,Population growth (annual %),SP.POP.GROW,1.150818338,1.171034967,0.94541547,0.708938993,0.619707471,0.160073466,0.045438028,0.010367602,-0.427686064,-0.396250752,0.084413021,0.574927781,0.682256778,0.499840487,0.394187639,0.512695055,0.791271347,1.002814735,1.043076836,1.127299556,1.333042666,1.59215149,1.685148857,1.628950962,1.828313818,1.238875453,1.511494038,..,..,..,..,..,..
Ireland,IRL,"Population, total",SP.POP.TOTL,3412800,3453000,3485800,3510600,3532423,3538082,3539690,3540057,3524949,3511009,3513974,3534235,3558430,3576261,3590386,3608841,3637510,3674171,3712696,3754786,3805174,3866243,3931947,3996521,4070262,4867316,4941444,4991000,5030000,5063000,5091000,5117000,5143000
Isle of Man,IMN,Population growth (annual %),SP.POP.GROW,0.824779521,0.353421088,-0.006272149,-0.120815598,0.175683564,0.735452431,1.421136711,1.933696871,2.1653115,1.954972498,1.47747466,0.897832272,0.452928629,0.243899141,0.325671723,0.653724371,1.030289993,1.324919877,1.469181561,1.40186735,1.229239629,0.985497229,0.788359497,0.720095731,0.80301434,0.571344927,0.60120778,..,..,..,..,..,..
Isle of Man,IMN,"Population, total",SP.POP.TOTL,63551,63776,63772,63695,63807,64278,65198,66471,67926,69267,70298,70932,71254,71428,71661,72131,72878,73850,74943,76001,76941,77703,78318,78884,79520,84077,84584,85000,85000,86000,86000,86000,87000
Israel,ISR,Population growth (annual %),SP.POP.GROW,2.400950403,1.991385694,1.878107037,1.819125877,1.306891786,1.763630078,1.547147598,1.615171246,1.65705755,1.696469257,3.094603009,6.017008783,3.455466899,2.658091779,2.589262849,2.668286957,2.616505943,2.498395043,2.28687869,2.546433887,2.642331913,2.357117299,2.014058394,1.805519759,1.767623642,1.926622865,1.901250951,..,..,..,..,..,..
Israel,ISR,"Population, total",SP.POP.TOTL,3878000,3956000,4031000,4105000,4159000,4233000,4299000,4369000,4442000,4518000,4660000,4949000,5123000,5261000,5399000,5545000,5692000,5836000,5971000,6125000,6289000,6439000,6570000,6689700,6809000,8882800,9053300,9197000,9339000,9479000,9619000,9757000,9896000
Italy,ITA,Population growth (annual %),SP.POP.GROW,0.205999752,0.12005432,0.07408186,0.036294637,0.022350913,0.028899939,0.005449282,0.01020512,0.048320597,0.075009005,0.083708573,0.069231189,0.067924433,0.061135853,0.020372074,0.001588562,0.028104408,0.05290695,0.028774016,0.016820844,0.045303631,0.056167601,0.148916429,0.444507313,0.647182705,-0.19006364,-0.206038624,..,..,..,..,..,..
Italy,ITA,"Population, total",SP.POP.TOTL,56433883,56501675,56543548,56564074,56576718,56593071,56596155,56601931,56629288,56671781,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,60421760,60297396,60172000,60052000,59930000,59802000,59660000,59503000
Jamaica,JAM,Population growth (annual %),SP.POP.GROW,1.399630962,1.563188761,1.676238046,1.672508183,1.512882872,1.255715704,0.96517953,0.72808195,0.588399458,0.586413803,0.681766636,0.799635479,0.886263059,0.951635185,0.979737188,0.978362092,0.978966837,0.983138282,0.961224966,0.908211223,0.83315911,0.750594162,0.676028327,0.614260869,0.573306846,0.47823514,0.456356197,..,..,..,..,..,..
Jamaica,JAM,"Population, total",SP.POP.TOTL,2162846,2196921,2234057,2271736,2306366,2335510,2358161,2375393,2389411,2403464,2419906,2439334,2461049,2484581,2509043,2533711,2558637,2583916,2608873,2632675,2654701,2674702,2692845,2709437,2725015,2934855,2948279,2961000,2973000,2985000,2996000,3006000,3015000
Japan,JPN,Population growth (annual %),SP.POP.GROW,0.784007592,0.738816652,0.678537273,0.681511043,0.634413291,0.611368674,0.609299871,0.491825133,0.426638544,0.40939466,0.341370597,0.310355946,0.248237081,0.246819413,0.340685789,0.381789601,0.25318888,0.238271218,0.27172961,0.182586374,0.167275578,0.240952588,0.232527187,0.213980949,0.033662258,-0.202670345,-0.208999473,..,..,..,..,..,..
Japan,JPN,"Population, total",SP.POP.TOTL,116782000,117648000,118449000,119259000,120018000,120754000,121492000,122091000,122613000,123116000,123537000,123921000,124229000,124536000,124961000,125439000,125757000,126057000,126400000,126631000,126843000,127149000,127445000,127718000,127761000,126529100,126264931,125769000,125259000,124722000,124150000,123541000,122896000
Jordan,JOR,Population growth (annual %),SP.POP.GROW,3.199210184,3.5880155,3.924892461,4.122077064,4.14474902,4.067259729,3.897136267,3.790764583,3.906416747,4.2907544,4.78353187,5.313719152,5.614585994,5.475797133,4.850139718,3.967183054,3.090048062,2.414943174,1.949182856,1.760055747,1.787101363,1.834569219,1.901746964,2.167663534,2.655147125,1.792156922,1.452664319,..,..,..,..,..,..
Jordan,JOR,"Population, total",SP.POP.TOTL,2377995,2464867,2563534,2671413,2784463,2900049,3015299,3131796,3256558,3399330,3565890,3760496,3977672,4201555,4410359,4588843,4732854,4848541,4943975,5031762,5122493,5217336,5317506,5434030,5580244,9956011,10101694,10203000,10269000,10301000,10312000,10321000,10340000
Kazakhstan,KAZ,Population growth (annual %),SP.POP.GROW,1.039714547,1.093834139,1.124610704,1.151599726,1.170062988,1.169719704,1.186188718,1.171011196,1.034276186,0.268047162,0.604342663,0.625030618,-0.069353244,-0.66327745,-1.450853619,-1.752259011,-1.514558064,-1.579964178,-1.726094321,-0.952509234,-0.300549816,-0.170069526,0.004125545,0.336402206,0.694922853,1.31477741,1.290742218,..,..,..,..,..,..
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,14796174,14958908,15128087,15303309,15483419,15665595,15852525,16039251,16206002,16249500,16348000,16450500,16439095,16330419,16095199,15815626,15577894,15333703,15071300,14928426,14883626,14858335,14858948,14909018,15012985,18276498.5,18513930,18733000,18949000,19160000,19364000,19561000,19749000
Kenya,KEN,Population growth (annual %),SP.POP.GROW,3.846021237,3.863433139,3.865113846,3.846046501,3.803939055,3.745275168,3.681816211,3.616906244,3.544875746,3.466469729,3.384345997,3.304696282,3.22760537,3.148732286,3.06803937,2.989260583,2.914286538,2.848934797,2.798516498,2.765553396,2.745984467,2.728033491,2.712391179,2.709600176,2.720796213,2.305948675,2.27190164,..,..,..,..,..,..
Kenya,KEN,"Population, total",SP.POP.TOTL,16417197,17063876,17736326,18431761,19146400,19877083,20622560,21382112,22153676,22935092,23724579,24521703,25326078,26136216,26950513,27768296,28589451,29415659,30250488,31098757,31964557,32848564,33751739,34678779,35635271,51393010,52573973,53771000,54986000,56215000,57459000,58715000,59981000
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.426630402,1.34502258,1.294329217,1.379894673,1.624432195,1.960135352,2.346216618,2.626080266,2.700825026,2.52117797,2.159899117,1.768794574,1.446899105,1.262626256,1.252099883,1.36407263,1.506802608,1.614215703,1.692849388,1.721330063,1.701680563,1.706993194,1.681779592,1.737298151,1.855808443,1.468690124,1.506969958,..,..,..,..,..,..
Kiribati,KIR,"Population, total",SP.POP.TOTL,59301,60104,60887,61733,62744,63986,65505,67248,69089,70853,72400,73692,74766,75716,76670,77723,78903,80187,81556,82972,84396,85849,87305,88835,90499,115847,117606,119000,121000,123000,126000,128000,130000
"Korea, Dem. People’s Rep.",PRK,Population growth (annual %),SP.POP.GROW,1.362677083,1.471987927,1.551993091,1.595603693,1.58277656,1.532563259,1.470062533,1.426298826,1.412056259,1.437894096,1.485868521,1.545649193,1.580207256,1.556452281,1.457169563,1.309020353,1.142183155,0.998143103,0.898053416,0.860339269,0.865491998,0.885354906,0.888588547,0.865896472,0.805099507,0.47012429,0.454319922,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Population, total",SP.POP.TOTL,17472140,17731230,18008564,18298214,18590138,18877238,19156795,19431986,19708323,19993755,20293054,20609150,20937404,21265834,21577982,21862299,22113438,22335267,22536753,22731482,22929075,23132980,23339453,23542426,23732731,25549819,25666161,25779000,25887000,25991000,26090000,26185000,26275000
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,1.558462678,1.560203992,1.545468533,1.474218821,1.234018311,0.984565597,0.994723868,0.985133112,0.979189224,0.989093268,0.985130494,0.989785982,1.039161356,1.015821437,1.006157245,1.006200855,0.952779422,0.937713809,0.721865018,0.710794593,0.836180864,0.767241775,0.577957277,0.518321453,0.396331437,0.47533441,0.198353208,..,..,..,..,..,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,38123775,38723248,39326352,39910403,40405956,40805744,41213674,41621690,42031247,42449038,42869283,43295704,43747962,44194628,44641540,45092991,45524681,45953580,46286503,46616677,47008111,47370164,47644736,47892330,48082519,51606633,51709098,51727000,51737000,51740000,51736000,51724000,51703000
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,1.992097749,2.017640848,1.914544758,2.00257005,2.023988135,2.102811036,2.059502036,2.075002402,2.144551714,1.990115432,1.897590146,1.914952133,1.77550356,1.693650953,1.615380911,1.589700641,1.46773672,1.302792853,-5.924733485,-10.95514942,-3.582127645,0.067859323,0.067930793,0.067884679,0.067838626,0.339010962,-0.157991508,..,..,..,..,..,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1521000,1552000,1582000,1614000,1647000,1682000,1717000,1753000,1791000,1827000,1862000,1898000,1932000,1965000,1997000,2029000,2059000,2086000,1966000,1762000,1700000,1701154,1702310,1703466,1704622,1797085,1794248,1806000,1818000,1830000,1843000,1856000,1869000
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,5.449948385,5.033384248,4.637040843,4.495518535,4.657345393,4.908785599,5.441213991,5.654797784,4.83001024,2.8066346,0.122584821,-3.104372738,..,..,..,..,1.296496276,4.999313436,6.828418848,6.37407398,4.678993919,2.80410475,1.590259062,1.145914378,1.782025545,1.982462733,1.672323183,..,..,..,..,..,..
Kuwait,KWT,"Population, total",SP.POP.TOTL,1368677,1439331,1507645,1576968,1652150,1735274,1832310,1938909,2034857,2092777,2095344,2031296,..,..,..,1605901,1626857,1710256,1831119,1951636,2045123,2103282,2136997,2161626,2200492,4137312,4207083,4271000,4329000,4380000,4428000,4473000,4518000
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,1.824471061,1.873206267,1.974517144,2.079679038,2.014330426,1.869355155,1.891626258,1.90236035,1.764962711,2.090178019,1.924484883,1.635307708,1.153816119,0.028786218,-0.035430369,0.998300396,1.480089704,1.458502175,1.534038154,1.486072263,1.191125924,0.948856614,0.917899317,1.048444924,1.210105425,1.99032207,2.098717844,..,..,..,..,..,..
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,3617400,3685800,3759300,3838300,3916400,3990300,4066500,4144600,4218400,4307500,4391200,4463600,4515400,4516700,4515100,4560400,4628400,4696400,4769000,4840400,4898400,4945100,4990700,5043300,5104700,6322800,6456900,6565000,6669000,6768000,6865000,6958000,7051000
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,1.571951635,1.982041665,2.314753966,2.574827773,2.725154964,2.793115628,2.841640977,2.89204397,2.909012606,2.893313983,2.849364709,2.796386946,2.728111378,2.622719007,2.47775852,2.309311825,2.137567433,1.982165599,1.849739206,1.74849261,1.67356146,1.600327521,1.534751208,1.506710686,1.522747766,1.548022991,1.517115575,..,..,..,..,..,..
Lao PDR,LAO,"Population, total",SP.POP.TOTL,3258144,3323366,3401191,3489903,3586316,3687898,3794198,3905530,4020811,4138845,4258472,4379236,4500351,4619944,4735845,4846483,4951195,5050315,5144602,5235346,5323700,5409582,5493246,5576640,5662208,7061507,7169455,7276000,7379000,7481000,7581000,7678000,7775000
Late-demographic dividend,LTE,Population growth (annual %),SP.POP.GROW,1.397695637,1.413871805,1.528122262,1.50311225,1.427226381,1.449047925,1.51322284,1.57300688,1.555944414,1.480664132,1.383496212,1.301322309,1.075367825,1.115017901,1.078621098,1.108255715,0.989267773,0.965130806,0.917977153,0.846787871,0.764301953,0.721108897,0.674016483,0.653555523,0.643698034,0.540903723,0.464939742,0.438211695,0.392888502,0.346908651,0.305505593,0.271095416,0.243343329
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,1595480999,1618039055,1642764670,1667457267,1691255657,1715762762,1741726076,1769123547,1796650126,1823252480,1848477109,1872531754,1892668358,1913771949,1934414297,1955852554,1975201173,1994264448,2012571340,2029613550,2045125926,2059873511,2073757398,2087310554,2100746531,2287833784,2298470832,2308543000,2317613000,2325653000,2332758000,2339082000,2344774000
Latin America & Caribbean,LCN,Population growth (annual %),SP.POP.GROW,2.239605804,2.223201786,2.204081065,2.176132724,2.138239602,2.09364794,2.04689834,2.001683549,1.95792975,1.916895729,1.878240962,1.835979023,1.794063353,1.755540446,1.718059094,1.681289021,1.64761994,1.609725845,1.572521046,1.518658787,1.468097884,1.416716287,1.36786261,1.3240058,1.288438441,0.931301227,0.933091751,0.892618148,0.885616551,0.866291679,0.842277192,0.815668485,0.787578958
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,360198748,368206693,376322267,384511539,392733317,400955770,409162927,417353074,425524554,433681416,441826998,449938849,458011037,466051606,474058648,482028944,489970949,497858138,505687062,513366723,520903449,528283173,535509361,542599536,549590597,640454810,646430841,652201000,657977000,663677000,669267000,674726000,680040000
Latin America & Caribbean (excluding high income),LAC,Population growth (annual %),SP.POP.GROW,2.293823623,2.278566191,2.258931691,2.229481968,2.18840054,2.139544836,2.088723056,2.039967809,1.992859782,1.948583538,1.906223366,1.862789033,1.81850204,1.776556234,1.738076444,1.70188084,1.667342219,1.631552245,1.591718364,1.545158587,1.495952591,1.444199736,1.394293071,1.349068918,1.3119652,0.943930951,0.930756337,0.916930335,0.902807713,0.888329949,0.869248031,0.842261165,0.812618981
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,338674603,346391528,354216276,362113464,370037957,377955085,385849520,393720726,401567028,409391897,417195821,424967299,432695338,440382414,448036597,455661646,463259085,470817399,478311486,485702157,492968031,500087474,507060159,513900750,520642949,608113077,613773128,619401000,624993000,630545000,636026000,641383000,646595000
