Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,4179855,4222471,4265185,4307905,4350577,4392131,4435917,4479519,4509461,4507824,4463423,4369319,4233676,4078937,3936524,3829050,3764425,3736070,3734337,3743354,3751176,3755512,3759387,3762173,3764194,3323929,3301000,3281000,3263000,3249000,3237000,3225000,3212000
Botswana,BWA,Population growth (annual %),SP.POP.GROW,3.72068558036247,3.56001354406293,3.43004010533631,3.39541704825552,3.48324224280841,3.63130033413427,3.79412862678521,3.88097511695832,3.83584331882556,3.63435976052947,3.34033362763288,3.02853754293679,2.76848286000295,2.57417937038075,2.46725648016725,2.41914531159305,2.39131420119245,2.3444872264664,2.27199576949675,2.16198306365422,2.03289643567251,1.88938029248921,1.77342100232532,1.73052611119286,1.77888502614686,2.197675757572,2.1752909092404,..,..,..,..,..,..
Botswana,BWA,"Population, total",SP.POP.TOTL,897868,930408,962875,996130,1031439,1069582,1110943,1154906,1200067,1244484,1286756,1326322,1363554,1399110,1434059,1469174,1504730,1540425,1575824,1610264,1643334,1674678,1704642,1734398,1765527,2254126,2303697,2352000,2397000,2441000,2484000,2526000,2568000
Brazil,BRA,Population growth (annual %),SP.POP.GROW,2.36048134431235,2.35519519741772,2.34185366295495,2.30566029268196,2.2417944097115,2.1599415505218,2.07396487355581,1.9948223293103,1.92323487718489,1.86295914507552,1.81151817880662,1.75941817375769,1.70733529878176,1.66485850824113,1.63379335720083,1.60971525422645,1.58883762636286,1.56372474049748,1.52896370271808,1.48111209937399,1.42416743408748,1.36695707635304,1.31274418552691,1.25738273806831,1.2012941278805,0.783847578971981,0.75154842651724,..,..,..,..,..,..
Brazil,BRA,"Population, total",SP.POP.TOTL,120694009,123570327,126498314,129448819,132383568,135274080,138108912,140891602,143627503,146328304,149003223,151648011,154259380,156849078,159432716,162019896,164614688,167209040,169785250,172318675,174790340,177196054,179537520,181809246,184006481,209469333,211049527,212559000,213993000,215354000,216642000,217863000,219021000
British Virgin Islands,VGB,Population growth (annual %),SP.POP.GROW,2.29125286000257,2.98683377124674,3.51438036069102,4.02438210423108,4.37286819431285,4.649271933354,4.84625504231052,5.0449877852005,4.73457454204667,4.28948724803794,3.65095423665702,2.91329238192309,2.37087166901175,1.86981591959211,1.52142395843969,1.24522931337417,0.973858012246484,0.832338147084566,0.790157583208554,1.02894475697527,1.41311819237375,1.77626297004064,2.17212635216281,2.53746003514111,3.00890762408063,0.757847309225455,0.762137664197041,..,..,..,..,..,..
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,11478,11826,12249,12752,13322,13956,14649,15407,16154,16862,17489,18006,18438,18786,19074,19313,19502,19665,19821,20026,20311,20675,21129,21672,22334,29802,30030,30000,30000,31000,31000,31000,31000
Brunei Darussalam,BRN,Population growth (annual %),SP.POP.GROW,3.29008948278533,3.11881079016341,2.97692919638638,2.87530479958739,2.83527920537148,2.8351016833377,2.84011675552082,2.83831740185793,2.83897423190803,2.84533838065248,2.84742834216186,2.8535209991718,2.84483971069455,2.80413568658731,2.7221164773717,2.61195137974137,2.49557601834616,2.37968996405105,2.27738482246088,2.18989341682547,2.10965170023154,2.04077498519585,1.96507278346463,1.86014005337054,1.72300488548952,1.05199374278845,1.00273731829347,..,..,..,..,..,..
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,193879,200021,206065,212076,218175,224449,230915,237563,244404,251458,258721,266210,273892,281681,289454,297114,304622,311958,319144,326210,333165,340034,346782,353293,359433,428962,433285,437000,442000,445000,449000,453000,456000
Bulgaria,BGR,Population growth (annual %),SP.POP.GROW,0.40248874474625,0.333268825188891,0.295812783296283,0.249546600825385,0.233972309730169,-0.0014731135024134,-0.0265197545262494,0.147109292640267,0.112372423824029,-1.17003859875014,-1.80375047906806,-0.990425980099359,-1.07385319076042,-0.797665851516421,-0.339586079485037,-0.44539850047226,-0.515729879636827,-0.608797354537911,-0.66730270106626,-0.560648224779443,-0.493896416633318,-1.99063220438276,-2.17069878030004,-0.79211363763553,-0.754796951273604,-0.722080405222853,-0.703905641117455,..,..,..,..,..,..
Bulgaria,BGR,"Population, total",SP.POP.TOTL,8861535,8891117,8917457,8939738,8960679,8960547,8958171,8971359,8981446,8876972,8718289,8632367,8540164,8472313,8443591,8406067,8362826,8312068,8256786,8210624,8170172,8009142,7837161,7775327,7716860,7025037,6975761,6923000,6871000,6819000,6767000,6714000,6660000
Burkina Faso,BFA,Population growth (annual %),SP.POP.GROW,2.24081421883135,2.35116515116488,2.44783375111959,2.51958958432901,2.5597836421002,2.57780942266147,2.59024849040862,2.6058600452803,2.6217195713027,2.63969401702218,2.6591515773542,2.67692397467202,2.69298824215683,2.70964660461776,2.72732199105731,2.74591352979991,2.76489499823351,2.78368530167976,2.80294041807938,2.82227174679027,2.84188512544412,2.85886860286955,2.87599243189296,2.89843155487871,2.92756137290048,2.86707836702633,2.84422255256232,..,..,..,..,..,..
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,6822843,6985160,7158255,7340905,7531242,7727907,7930694,8140073,8356305,8579823,8811034,9050084,9297113,9552476,9816588,10089878,10372745,10665546,10968724,11282701,11607942,11944587,12293100,12654621,13030569,19751535,20321378,20903000,21497000,22103000,22721000,23352000,23995000
Burundi,BDI,Population growth (annual %),SP.POP.GROW,2.58438179459166,2.59331626532241,2.61872020376502,2.65433155210264,2.71043969621334,2.76873918621764,2.82052153554774,2.83248076890471,2.77699831856267,2.64188861773446,2.45476090874136,2.28963727001441,2.1446819364302,1.95916649318469,1.72550792959711,1.48203833087963,1.21304825995712,1.01819584431671,1.03077915241133,1.30996905159451,1.76735652215339,2.27333521750465,2.69967440213585,3.01259803788956,3.17014546201455,3.16677344240935,3.12896711408085,..,..,..,..,..,..
Burundi,BDI,"Population, total",SP.POP.TOTL,4157298,4266520,4379724,4497533,4621103,4750837,4886743,5027138,5168698,5307069,5438957,5564926,5685565,5798053,5898967,5987043,6060111,6122130,6185562,6267124,6378871,6525545,6704113,6909154,7131693,11175378,11530580,11891000,12255000,12625000,12999000,13379000,13764000
Cabo Verde,CPV,Population growth (annual %),SP.POP.GROW,1.46105083660045,1.6873055421977,1.91349239103628,2.01055076533596,1.94806000765449,1.79411559351528,1.57190795293113,1.41719123416841,1.42563411074334,1.65410781295418,2.02389408425925,2.42053385540601,2.71446194152373,2.85302181451012,2.78928731145183,2.59018454525915,2.36613721842322,2.18215392481205,2.02143829325227,1.90601784830282,1.82320283994036,1.74122378498413,1.64845651216231,1.56328606621464,1.47529500064812,1.15976676910969,1.12792431423236,..,..,..,..,..,..
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,283847,288677,294254,300230,306136,311678,316616,321135,325746,331179,337950,346230,355757,366053,376407,386284,395533,404259,412514,420452,428188,435709,442951,449930,456617,543767,549935,556000,562000,568000,573000,579000,584000
Cambodia,KHM,Population growth (annual %),SP.POP.GROW,-1.13832318515396,0.834349124587643,2.48671740297688,3.55182242107519,3.8020566736487,3.52251286409112,3.13972822767502,2.93520106161931,2.85976066062629,2.98286061992336,3.21830129907233,3.43536422295645,3.53853524425034,3.54056568928988,3.42260522228765,3.2255910108823,3.02050014792739,2.83377585936124,2.63700660193636,2.43508786728038,2.23605013353484,2.03722363015962,1.8554040032094,1.71367606609067,1.62260232032378,1.49035537141766,1.44639338013252,..,..,..,..,..,..
Cambodia,KHM,"Population, total",SP.POP.TOTL,6693764,6749847,6919801,7169997,7447853,7714880,7960949,8198082,8435912,8691334,8975597,9289299,9623889,9970733,10317899,10656138,10982917,11298600,11600508,11886458,12155239,12405408,12637727,12856163,13066469,16249798,16486542,16719000,16946000,17169000,17386000,17598000,17806000
